Variables=  "X" "U" "Rho" "P" "T" "N2" "H2" "O2" 
Zone T="1D-Reactive Shock Tube"
I=00000400, DATAPACKING=POINT 
-.442500E+01    0.300998E+04    0.947183E-03    0.213222E+07    0.784845E+03    0.730000E+00    -.487466E-34    0.270000E+00
-.437500E+01    0.300993E+04    0.947182E-03    0.213222E+07    0.784845E+03    0.730000E+00    0.279114E-33    0.270000E+00
-.432500E+01    0.300983E+04    0.947182E-03    0.213222E+07    0.784845E+03    0.730000E+00    0.968396E-33    0.270000E+00
-.427500E+01    0.300977E+04    0.947183E-03    0.213222E+07    0.784845E+03    0.730000E+00    0.870341E-33    0.270000E+00
-.422500E+01    0.300978E+04    0.947184E-03    0.213223E+07    0.784846E+03    0.730000E+00    -.309882E-32    0.270000E+00
-.417500E+01    0.300977E+04    0.947184E-03    0.213223E+07    0.784846E+03    0.730000E+00    -.119916E-31    0.270000E+00
-.412500E+01    0.300975E+04    0.947184E-03    0.213223E+07    0.784846E+03    0.730000E+00    -.117327E-31    0.270000E+00
-.407500E+01    0.300977E+04    0.947183E-03    0.213223E+07    0.784846E+03    0.730000E+00    0.353790E-31    0.270000E+00
-.402500E+01    0.300984E+04    0.947182E-03    0.213222E+07    0.784845E+03    0.730000E+00    0.140520E-30    0.270000E+00
-.397500E+01    0.300996E+04    0.947181E-03    0.213222E+07    0.784845E+03    0.730000E+00    0.133608E-30    0.270000E+00
-.392500E+01    0.301009E+04    0.947178E-03    0.213221E+07    0.784844E+03    0.730000E+00    -.414319E-30    0.270000E+00
-.387500E+01    0.301020E+04    0.947176E-03    0.213221E+07    0.784844E+03    0.730000E+00    -.156851E-29    0.270000E+00
-.382500E+01    0.301030E+04    0.947174E-03    0.213220E+07    0.784843E+03    0.730000E+00    -.131738E-29    0.270000E+00
-.377500E+01    0.301041E+04    0.947172E-03    0.213219E+07    0.784843E+03    0.730000E+00    0.491024E-29    0.270000E+00
-.372500E+01    0.301052E+04    0.947171E-03    0.213219E+07    0.784842E+03    0.730000E+00    0.167520E-28    0.270000E+00
-.367500E+01    0.301061E+04    0.947169E-03    0.213218E+07    0.784842E+03    0.730000E+00    0.110764E-28    0.270000E+00
-.362500E+01    0.301070E+04    0.947167E-03    0.213218E+07    0.784841E+03    0.730000E+00    -.579348E-28    0.270000E+00
-.357500E+01    0.301079E+04    0.947166E-03    0.213217E+07    0.784841E+03    0.730000E+00    -.172039E-27    0.270000E+00
-.352500E+01    0.301087E+04    0.947164E-03    0.213217E+07    0.784841E+03    0.730000E+00    -.736706E-28    0.270000E+00
-.347500E+01    0.301094E+04    0.947163E-03    0.213217E+07    0.784840E+03    0.730000E+00    0.671311E-27    0.270000E+00
-.342500E+01    0.301101E+04    0.947162E-03    0.213216E+07    0.784840E+03    0.730000E+00    0.171087E-26    0.270000E+00
-.337500E+01    0.301108E+04    0.947160E-03    0.213216E+07    0.784840E+03    0.730000E+00    0.272212E-27    0.270000E+00
-.332500E+01    0.301114E+04    0.947159E-03    0.213216E+07    0.784840E+03    0.730000E+00    -.756669E-26    0.270000E+00
-.327500E+01    0.301119E+04    0.947158E-03    0.213215E+07    0.784839E+03    0.730000E+00    -.166385E-25    0.270000E+00
-.322500E+01    0.301123E+04    0.947158E-03    0.213215E+07    0.784839E+03    0.730000E+00    0.192249E-26    0.270000E+00
-.317500E+01    0.301127E+04    0.947157E-03    0.213215E+07    0.784839E+03    0.730000E+00    0.824085E-25    0.270000E+00
-.312500E+01    0.301131E+04    0.947156E-03    0.213215E+07    0.784839E+03    0.730000E+00    0.160102E-24    0.270000E+00
-.307500E+01    0.301136E+04    0.947155E-03    0.213214E+07    0.784839E+03    0.730000E+00    -.557500E-25    0.270000E+00
-.302500E+01    0.301140E+04    0.947154E-03    0.213214E+07    0.784838E+03    0.730000E+00    -.862258E-24    0.270000E+00
-.297500E+01    0.301145E+04    0.947154E-03    0.213214E+07    0.784838E+03    0.730000E+00    -.154009E-23    0.270000E+00
-.292500E+01    0.301149E+04    0.947153E-03    0.213214E+07    0.784838E+03    0.730000E+00    0.743564E-24    0.270000E+00
-.287500E+01    0.301152E+04    0.947152E-03    0.213214E+07    0.784838E+03    0.730000E+00    0.861347E-23    0.270000E+00
-.282500E+01    0.301156E+04    0.947151E-03    0.213213E+07    0.784838E+03    0.730000E+00    0.148695E-22    0.270000E+00
-.277500E+01    0.301160E+04    0.947151E-03    0.213213E+07    0.784838E+03    0.730000E+00    -.712195E-23    0.270000E+00
-.272500E+01    0.301164E+04    0.947150E-03    0.213213E+07    0.784838E+03    0.730000E+00    -.815013E-22    0.270000E+00
